image_id,file_name,split,scene_type,viewpoint,has_target,target_count,background_type,privacy_checked
train__IMG_20260516_160459_576dbd6a,images/train/IMG_20260516_160459_576dbd6a.jpg,train,turbid_water,high_angle_imaging,true,12,not_applicable,true
train__IMG_20260516_160507_194228b7,images/train/IMG_20260516_160507_194228b7.jpg,train,dense_aquatic_vegetation,bank_side_oblique,true,6,not_applicable,true
train__IMG_20260516_160515_80cc9954,images/train/IMG_20260516_160515_80cc9954.jpg,train,dense_aquatic_vegetation,bank_side_oblique,true,4,not_applicable,true
train__IMG_20260516_160533_be9f1b34,images/train/IMG_20260516_160533_be9f1b34.jpg,train,dense_aquatic_vegetation,high_angle_imaging,true,4,not_applicable,true
train__IMG_20260516_161806_3f224d6b,images/train/IMG_20260516_161806_3f224d6b.jpg,train,dense_aquatic_vegetation,bridge_top,true,3,not_applicable,true
train__IMG_20260516_161810_5ed803ff,images/train/IMG_20260516_161810_5ed803ff.jpg,train,dense_aquatic_vegetation,high_angle_imaging,true,3,not_applicable,true
train__IMG_20260516_161815_2382c821,images/train/IMG_20260516_161815_2382c821.jpg,train,dense_aquatic_vegetation,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260516_161829_70dd225f,images/train/IMG_20260516_161829_70dd225f.jpg,train,complex_bank_side_background,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260516_161841_aa406800,images/train/IMG_20260516_161841_aa406800.jpg,train,turbid_water,high_angle_imaging,true,3,not_applicable,true
train__IMG_20260517_094637_8787a7de,images/train/IMG_20260517_094637_8787a7de.jpg,train,turbid_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260517_095330_1f27b4f0,images/train/IMG_20260517_095330_1f27b4f0.jpg,train,normal_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260517_095551_8024131b,images/train/IMG_20260517_095551_8024131b.jpg,train,turbid_water,bridge_top,true,1,not_applicable,true
train__IMG_20260517_095559_a4532927,images/train/IMG_20260517_095559_a4532927.jpg,train,turbid_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260517_095723_455a48af,images/train/IMG_20260517_095723_455a48af.jpg,train,turbid_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260517_095738_6ba1d0b1,images/train/IMG_20260517_095738_6ba1d0b1.jpg,train,complex_bank_side_background,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260517_095741_30c3c666,images/train/IMG_20260517_095741_30c3c666.jpg,train,normal_water,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260517_095837_f4d25218,images/train/IMG_20260517_095837_f4d25218.jpg,train,distant_small_object,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260517_095920_6a1f744d,images/train/IMG_20260517_095920_6a1f744d.jpg,train,complex_bank_side_background,bank_side_oblique,true,2,not_applicable,true
train__IMG_20260517_095925_f31e370d,images/train/IMG_20260517_095925_f31e370d.jpg,train,turbid_water,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260517_095927_c12f7e5a,images/train/IMG_20260517_095927_c12f7e5a.jpg,train,turbid_water,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260517_095932_433ed92f,images/train/IMG_20260517_095932_433ed92f.jpg,train,complex_bank_side_background,bank_side_oblique,true,2,not_applicable,true
train__IMG_20260517_095958_8dc0f443,images/train/IMG_20260517_095958_8dc0f443.jpg,train,turbid_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260517_100212_ada5f1e9,images/train/IMG_20260517_100212_ada5f1e9.jpg,train,complex_bank_side_background,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260517_100215_65a024be,images/train/IMG_20260517_100215_65a024be.jpg,train,turbid_water,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260517_100223_a9bb8f19,images/train/IMG_20260517_100223_a9bb8f19.jpg,train,turbid_water,bridge_top,true,1,not_applicable,true
train__IMG_20260517_100226_bf7d988e,images/train/IMG_20260517_100226_bf7d988e.jpg,train,dense_aquatic_vegetation,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260517_100230_12b12aea,images/train/IMG_20260517_100230_12b12aea.jpg,train,distant_small_object,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260517_100241_292b341e,images/train/IMG_20260517_100241_292b341e.jpg,train,complex_bank_side_background,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260517_100316_e434b212,images/train/IMG_20260517_100316_e434b212.jpg,train,turbid_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260517_101314_99452441,images/train/IMG_20260517_101314_99452441.jpg,train,turbid_water,high_angle_imaging,true,2,not_applicable,true
train__IMG_20260517_101318_9fbb91e6,images/train/IMG_20260517_101318_9fbb91e6.jpg,train,turbid_water,high_angle_imaging,true,3,not_applicable,true
train__IMG_20260517_101337_d90306a3,images/train/IMG_20260517_101337_d90306a3.jpg,train,turbid_water,high_angle_imaging,true,2,not_applicable,true
train__IMG_20260517_101531_cf25e7c7,images/train/IMG_20260517_101531_cf25e7c7.jpg,train,turbid_water,high_angle_imaging,true,2,not_applicable,true
train__IMG_20260517_101536_24cee4f3,images/train/IMG_20260517_101536_24cee4f3.jpg,train,turbid_water,high_angle_imaging,true,2,not_applicable,true
train__IMG_20260517_101546_96167540,images/train/IMG_20260517_101546_96167540.jpg,train,turbid_water,high_angle_imaging,true,2,not_applicable,true
train__IMG_20260517_101549_bb43d035,images/train/IMG_20260517_101549_bb43d035.jpg,train,turbid_water,high_angle_imaging,true,2,not_applicable,true
train__IMG_20260517_101628_1_5acba543,images/train/IMG_20260517_101628_1_5acba543.jpg,train,distant_small_object,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260517_101633_7a4965d3,images/train/IMG_20260517_101633_7a4965d3.jpg,train,turbid_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260517_101645_bfa954ab,images/train/IMG_20260517_101645_bfa954ab.jpg,train,turbid_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260517_101800_aed07f3a,images/train/IMG_20260517_101800_aed07f3a.jpg,train,turbid_water,high_angle_imaging,true,3,not_applicable,true
train__IMG_20260517_101806_9cac9f38,images/train/IMG_20260517_101806_9cac9f38.jpg,train,turbid_water,high_angle_imaging,true,4,not_applicable,true
train__IMG_20260517_101935_a1da52d4,images/train/IMG_20260517_101935_a1da52d4.jpg,train,turbid_water,bank_side_oblique,true,2,not_applicable,true
train__IMG_20260517_101940_352c2a39,images/train/IMG_20260517_101940_352c2a39.jpg,train,turbid_water,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260517_101953_740ae86c,images/train/IMG_20260517_101953_740ae86c.jpg,train,turbid_water,high_angle_imaging,true,2,not_applicable,true
train__IMG_20260517_102624_a1c68584,images/train/IMG_20260517_102624_a1c68584.jpg,train,turbid_water,high_angle_imaging,true,2,not_applicable,true
train__IMG_20260517_102626_215dafd6,images/train/IMG_20260517_102626_215dafd6.jpg,train,turbid_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260517_102639_1ccee0fb,images/train/IMG_20260517_102639_1ccee0fb.jpg,train,turbid_water,high_angle_imaging,true,2,not_applicable,true
train__IMG_20260517_102821_d0ebeee1,images/train/IMG_20260517_102821_d0ebeee1.jpg,train,turbid_water,high_angle_imaging,true,4,not_applicable,true
train__IMG_20260523_102117_1818f9b3,images/train/IMG_20260523_102117_1818f9b3.jpg,train,normal_water,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260523_102120_263127f8,images/train/IMG_20260523_102120_263127f8.jpg,train,distant_small_object,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260523_102127_81da24bc,images/train/IMG_20260523_102127_81da24bc.jpg,train,dense_aquatic_vegetation,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260523_160200_9ef78624,images/train/IMG_20260523_160200_9ef78624.jpg,train,distant_small_object,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260523_162104_35e6be6d,images/train/IMG_20260523_162104_35e6be6d.jpg,train,turbid_water,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260523_162109_7a0abfe6,images/train/IMG_20260523_162109_7a0abfe6.jpg,train,turbid_water,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260523_162112_8563d740,images/train/IMG_20260523_162112_8563d740.jpg,train,turbid_water,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260523_162120_d5bc0996,images/train/IMG_20260523_162120_d5bc0996.jpg,train,turbid_water,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260523_162122_94d79bbf,images/train/IMG_20260523_162122_94d79bbf.jpg,train,turbid_water,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260523_162125_604a90ad,images/train/IMG_20260523_162125_604a90ad.jpg,train,turbid_water,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260523_162247_a569aa5c,images/train/IMG_20260523_162247_a569aa5c.jpg,train,turbid_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260523_162249_5002784e,images/train/IMG_20260523_162249_5002784e.jpg,train,turbid_water,high_angle_imaging,true,2,not_applicable,true
train__IMG_20260523_162254_97270cb8,images/train/IMG_20260523_162254_97270cb8.jpg,train,dense_aquatic_vegetation,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260523_162257_bf4953c4,images/train/IMG_20260523_162257_bf4953c4.jpg,train,dense_aquatic_vegetation,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260523_162406_9e9f9c04,images/train/IMG_20260523_162406_9e9f9c04.jpg,train,turbid_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260523_162416_753f77ad,images/train/IMG_20260523_162416_753f77ad.jpg,train,turbid_water,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260523_162516_a01a9f63,images/train/IMG_20260523_162516_a01a9f63.jpg,train,complex_bank_side_background,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260523_162616_bc2950c2,images/train/IMG_20260523_162616_bc2950c2.jpg,train,turbid_water,bank_side_oblique,true,3,not_applicable,true
train__IMG_20260523_162619_8c726545,images/train/IMG_20260523_162619_8c726545.jpg,train,turbid_water,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260523_162622_34edf6b6,images/train/IMG_20260523_162622_34edf6b6.jpg,train,turbid_water,bank_side_oblique,true,3,not_applicable,true
train__IMG_20260523_162712_c6e7d4af,images/train/IMG_20260523_162712_c6e7d4af.jpg,train,turbid_water,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260523_162729_f4daa6bc,images/train/IMG_20260523_162729_f4daa6bc.jpg,train,turbid_water,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260523_162807_b1da44bd,images/train/IMG_20260523_162807_b1da44bd.jpg,train,complex_bank_side_background,bank_side_oblique,true,2,not_applicable,true
train__IMG_20260523_162902_91ee6283,images/train/IMG_20260523_162902_91ee6283.jpg,train,turbid_water,high_angle_imaging,true,4,not_applicable,true
train__IMG_20260523_162907_a9650df9,images/train/IMG_20260523_162907_a9650df9.jpg,train,turbid_water,high_angle_imaging,true,2,not_applicable,true
train__IMG_20260523_162912_cfb25ea5,images/train/IMG_20260523_162912_cfb25ea5.jpg,train,dense_aquatic_vegetation,high_angle_imaging,true,3,not_applicable,true
train__IMG_20260523_162915_99e30643,images/train/IMG_20260523_162915_99e30643.jpg,train,turbid_water,high_angle_imaging,true,2,not_applicable,true
train__IMG_20260523_162920_bc8ce3f5,images/train/IMG_20260523_162920_bc8ce3f5.jpg,train,strong_reflections,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260523_162922_83d7db5e,images/train/IMG_20260523_162922_83d7db5e.jpg,train,strong_reflections,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260523_162938_64665f32,images/train/IMG_20260523_162938_64665f32.jpg,train,turbid_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260523_162940_b892cb5f,images/train/IMG_20260523_162940_b892cb5f.jpg,train,turbid_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260523_162942_46035af8,images/train/IMG_20260523_162942_46035af8.jpg,train,turbid_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260523_163302_8ffbc143,images/train/IMG_20260523_163302_8ffbc143.jpg,train,turbid_water,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260523_163330_a21bc800,images/train/IMG_20260523_163330_a21bc800.jpg,train,turbid_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260523_163332_9244a6b6,images/train/IMG_20260523_163332_9244a6b6.jpg,train,turbid_water,high_angle_imaging,true,2,not_applicable,true
train__IMG_20260523_163333_1bb987ca,images/train/IMG_20260523_163333_1bb987ca.jpg,train,turbid_water,high_angle_imaging,true,6,not_applicable,true
train__IMG_20260523_163351_e745e0a2,images/train/IMG_20260523_163351_e745e0a2.jpg,train,turbid_water,high_angle_imaging,true,4,not_applicable,true
train__IMG_20260523_163352_4358c17a,images/train/IMG_20260523_163352_4358c17a.jpg,train,turbid_water,high_angle_imaging,true,4,not_applicable,true
train__IMG_20260523_163411_447218c1,images/train/IMG_20260523_163411_447218c1.jpg,train,turbid_water,high_angle_imaging,true,2,not_applicable,true
train__IMG_20260523_163438_d9de085d,images/train/IMG_20260523_163438_d9de085d.jpg,train,turbid_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260523_163444_27d7b9f5,images/train/IMG_20260523_163444_27d7b9f5.jpg,train,strong_reflections,bank_side_oblique,true,2,not_applicable,true
train__IMG_20260523_163551_25788a2f,images/train/IMG_20260523_163551_25788a2f.jpg,train,normal_water,bank_side_oblique,true,3,not_applicable,true
train__IMG_20260523_163553_d24e450e,images/train/IMG_20260523_163553_d24e450e.jpg,train,normal_water,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260523_163808_d39035f9,images/train/IMG_20260523_163808_d39035f9.jpg,train,turbid_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260523_163809_689804df,images/train/IMG_20260523_163809_689804df.jpg,train,turbid_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260523_163820_f30bd3f3,images/train/IMG_20260523_163820_f30bd3f3.jpg,train,turbid_water,high_angle_imaging,true,5,not_applicable,true
train__IMG_20260523_163822_accca5f8,images/train/IMG_20260523_163822_accca5f8.jpg,train,turbid_water,high_angle_imaging,true,9,not_applicable,true
train__IMG_20260523_163825_9f697b1f,images/train/IMG_20260523_163825_9f697b1f.jpg,train,turbid_water,high_angle_imaging,true,9,not_applicable,true
train__IMG_20260523_164217_12833b8a,images/train/IMG_20260523_164217_12833b8a.jpg,train,turbid_water,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260523_164534_5ca9a9aa,images/train/IMG_20260523_164534_5ca9a9aa.jpg,train,turbid_water,high_angle_imaging,true,10,not_applicable,true
train__IMG_20260523_164538_afebe595,images/train/IMG_20260523_164538_afebe595.jpg,train,turbid_water,high_angle_imaging,true,5,not_applicable,true
train__IMG_20260523_164540_17bccbd8,images/train/IMG_20260523_164540_17bccbd8.jpg,train,turbid_water,high_angle_imaging,true,2,not_applicable,true
train__IMG_20260523_164544_e510868a,images/train/IMG_20260523_164544_e510868a.jpg,train,turbid_water,high_angle_imaging,true,8,not_applicable,true
train__IMG_20260523_164802_4bdd1d32,images/train/IMG_20260523_164802_4bdd1d32.jpg,train,turbid_water,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260523_164822_98fb0ce2,images/train/IMG_20260523_164822_98fb0ce2.jpg,train,turbid_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260523_164827_7ad14b68,images/train/IMG_20260523_164827_7ad14b68.jpg,train,turbid_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260523_165002_eb997ce7,images/train/IMG_20260523_165002_eb997ce7.jpg,train,turbid_water,high_angle_imaging,true,15,not_applicable,true
train__IMG_20260523_165012_145ead44,images/train/IMG_20260523_165012_145ead44.jpg,train,turbid_water,bridge_top,true,11,not_applicable,true
train__IMG_20260523_165021_ed7d12ba,images/train/IMG_20260523_165021_ed7d12ba.jpg,train,turbid_water,high_angle_imaging,true,26,not_applicable,true
train__IMG_20260523_165024_1049d559,images/train/IMG_20260523_165024_1049d559.jpg,train,turbid_water,high_angle_imaging,true,61,not_applicable,true
train__IMG_20260523_165028_54f78be1,images/train/IMG_20260523_165028_54f78be1.jpg,train,turbid_water,high_angle_imaging,true,54,not_applicable,true
train__IMG_20260523_165033_423fb249,images/train/IMG_20260523_165033_423fb249.jpg,train,turbid_water,high_angle_imaging,true,41,not_applicable,true
train__IMG_20260523_165037_88a324e4,images/train/IMG_20260523_165037_88a324e4.jpg,train,turbid_water,high_angle_imaging,true,40,not_applicable,true
